BJDtcb1 BJDtcb2 BJDtdb1 BJDtdb2 RvTot ZB
2449646 0.372201626619252 2449646 0.372100813053168 -12261.5636103964 4.09001737141645e-05
2449656 0.371875779248114 2449656 0.371774810635105 -15620.4214704948 5.21041175441939e-05
2449666 0.371668002588047 2449666 0.371566878926283 -19282.0502211604 6.43179963558671e-05
2449676 0.371585437702017 2449676 0.371484158989556 -23080.3195496739 7.69876590747121e-05
2449686 0.371630927798907 2449686 0.371529494033765 -26935.5086066561 8.98471855708127e-05
2449696 0.371804577468497 2449696 0.371702988648685 -30728.5536665641 0.000102499422005353
2449706 0.372101074893443 2449706 0.371999331017057 -34294.2011941634 0.000114393141918745
2449716 0.372511502553328 2449716 0.372409603618602 -37566.8489221353 0.000125309519701577
2449726 0.373023967219497 2449726 0.372921913224848 -40410.6816259805 0.000134795524529108
2449736 0.373621805321735 2449736 0.373519596265839 -42720.2041312791 0.000142499262377305
2449746 0.374286716355651 2449746 0.37418435223747 -44468.9216846148 0.00014833235626166
2449756 0.374998267535906 2449756 0.374895748354714 -45553.2797873778 0.00015194938555585
2449766 0.375733647260477 2449766 0.375630973015907 -45963.9708574559 0.000153319303507815
2449776 0.37647092279311 2449776 0.376368093485131 -45721.5225290217 0.000152510582934751
2449786 0.377187517620525 2449786 0.377084533249459 -44788.8984335907 0.000149399683809226
2449796 0.377861552568191 2449796 0.377758413134697 -43248.4053465505 0.00014426115198185
2449806 0.37847399772631 2449806 0.378370703231343 -41151.6322248474 0.000137267069690084
2449816 0.379006634261357 2449816 0.378903184706155 -38535.0766895848 0.000128539179893528
2449826 0.379444489702662 2449826 0.379340885088694 -35535.4884027744 0.000118533630364959
2449836 0.379776181884632 2449836 0.379672422213544 -32210.3965980753 0.000107442317972106
2449846 0.379992201372218 2449846 0.379888286645804 -28654.9284006475 9.55825526492982e-05
2449856 0.380087631962588 2449856 0.379983562182717 -25013.6478892476 8.34365482578203e-05
2449866 0.380060715823694 2449866 0.379956490992264 -21334.8262930815 7.11653202866147e-05
2449876 0.379912236788908 2449876 0.379807856907803 -17746.2230474476 5.91950283400644e-05
2449886 0.379647636955252 2449886 0.379543102026273 -14362.0725874103 4.79067174778969e-05
2449896 0.379274427280402 2449896 0.379169737305234 -11221.1603550132 3.74297620089337e-05
2449906 0.378802982109961 2449906 0.378698137090125 -8454.14513895933 2.81999927395082e-05
2449916 0.378247331121658 2449916 0.378142331058461 -6121.59708060607 2.04194499136001e-05
2449926 0.377622353615109 2449926 0.377517198509626 -4258.37381901744 1.42044060995605e-05
2449936 0.376945652172859 2449936 0.376840342025891 -2967.81321389226 9.89955929409092e-06
2449946 0.376236685523757 2449946 0.376131220335805 -2248.11796442975 7.4989143470372e-06
2449956 0.375514686204637 2449956 0.375409065975903 -2129.05515635078 7.10176356855108e-06
2449966 0.374800784993114 2449966 0.374695009723472 -2657.94678756592 8.86595615279262e-06
2449976 0.37411566839458 2449976 0.374009738083584 -3774.68494459062 1.25909936820046e-05
2449986 0.373478860911745 2449986 0.373372775558647 -5490.74125927118 1.83151414011595e-05
2449996 0.372910165166633 2449996 0.372803924770376 -7775.64581304506 2.59367626020968e-05
2450006 0.372426550697312 2450006 0.372320155256577 -10525.4347815596 3.5109071294781e-05
2450016 0.372042951505112 2450016 0.371936401018347 -13715.6157552866 4.57503695949768e-05
2450026 0.371772426562619 2450026 0.371665721028072 -17234.0515072735 5.74866079762204e-05
2450036 0.371623351351163 2450036 0.371516490766951 -20956.9732944236 6.99049383504624e-05
2450046 0.371601398758453 2450046 0.371494383122605 -24818.0664623388 8.27841588407763e-05
2450056 0.371708424240228 2450056 0.371601253550743 -28649.5811702275 9.55647162085294e-05
2450066 0.371941051810981 2450066 0.371833726065913 -32341.5522396644 0.000107879806101274
2450076 0.37229317080516 2450076 0.372185690002655 -35803.0035451243 0.000119425964829056
2450086 0.372765645153817 2450086 0.37265800929201 -38866.2810179513 0.0001296439586147
2450096 0.373320621637956 2450096 0.373212830715567 -41471.1693925445 0.000138332930952334
2450106 0.373953151884522 2450106 0.373845205900348 -43535.2756969201 0.000145218048470452
2450116 0.374642990803463 2450116 0.374534889756616 -44953.1592976085 0.000149947599074052
2450126 0.375368590463542 2450126 0.375260334353468 -45735.2485962782 0.000152556368166801
2450136 0.376108154792296 2450136 0.375999743618778 -45835.4582908659 0.000152890631727853
2450146 0.376838316660867 2450146 0.376729750424051 -45246.231449132 0.000150925182544559
2450156 0.377537407972751 2450156 0.377428686673119 -44040.0701809431 0.000146901861623694
2450166 0.378184966602472 2450166 0.378076090240823 -42215.4410185264 0.000140815553867357
2450176 0.378761437936177 2450176 0.378652406513613 -39856.8454186782 0.00013294812579534
2450186 0.379251075482935 2450186 0.379141889000802 -37066.0907149669 0.000123639170118706
2450196 0.379640106343646 2450196 0.379530764803504 -33880.5307314932 0.000113013285782837
2450206 0.37991765914605 2450206 0.379808162549628 -30440.7542618798 0.000101539426525132
2450216 0.380077337297651 2450216 0.379967685646776 -26841.1113696175 8.95323102811929e-05
2450226 0.380114820031519 2450226 0.380005013328086 -23149.6570549248 7.72189440967352e-05
2450236 0.380029819300653 2450236 0.379919857546562 -19518.7733114481 6.51076195901101e-05
2450246 0.379825906527125 2450246 0.379715789724219 -16011.8294539269 5.34097140426626e-05
2450256 0.379508531455654 2450256 0.379398259605692 -12719.0614876061 4.24262223688299e-05
2450266 0.379087360401173 2450266 0.378976933505764 -9766.96031016835 3.25790727869757e-05
2450276 0.378574506749771 2450276 0.378463924810337 -7182.28352898649 2.39575190680297e-05
2450286 0.377983724932472 2450286 0.377872987950222 -5063.0080406721 1.68883769606776e-05
2450296 0.377332232870559 2450296 0.377221340846434 -3482.75358703939 1.16172154905891e-05
2450306 0.376637952154031 2450306 0.376526905088693 -2438.18518647072 8.13291035650643e-06
2450316 0.375920110603594 2450316 0.37580890849741 -2011.11025863711 6.70834173766011e-06
2450326 0.375199773909427 2450326 0.375088416762435 -2205.60582057799 7.35710909904874e-06
2450336 0.374496960897227 2450336 0.374385448709156 -2996.40673519246 9.99493701470122e-06
2450346 0.373832293029119 2450346 0.373720625799377 -4420.06469803059 1.47437488171587e-05
2450356 0.37322592063219 2450356 0.373114098359873 -6405.78764018424 2.13674075822956e-05
2450366 0.372695411482703 2450366 0.372583434166635 -8909.15445375357 2.9717740443469e-05
2450376 0.372257696684876 2450376 0.372145564323618 -11898.648448518 3.9689619038108e-05
2450386 0.371926700649071 2450386 0.371814413240968 -15240.1978095919 5.08358279299737e-05
2450396 0.37171271033595 2450396 0.371600267879189 -18870.7093795997 6.29459109995345e-05
2450406 0.37162385205787 2450406 0.371511254550509 -22688.2182352495 7.56797498729922e-05
2450416 0.371663291981141 2450416 0.371550539421192 -26530.191719398 8.84951939631451e-05
2450426 0.371830380079847 2450426 0.371717472465331 -30323.5978856622 0.000101148634918835
2450436 0.372121198520671 2450436 0.372008135849669 -33923.4477802871 0.000113156441648332
2450446 0.372526430629381 2450446 0.372413212900119 -37192.5206912239 0.000124060895125067
2450456 0.373033963017554 2450456 0.372920590228446 -40069.7937921969 0.000133658445110707
2450466 0.373628424817343 2450466 0.373514896967041 -42417.3750675503 0.000141489133350881
2450476 0.374290551444664 2450476 0.374176868532119 -44173.9388897832 0.00014734839957109
2450486 0.375000305257467 2450486 0.37488646728194 -45313.7757603851 0.000151150486115248
2450496 0.375735588426833 2450496 0.375621595387928 -45754.4184081491 0.000152620311776319
2450506 0.376473294336575 2450506 0.376359146234255 -45529.7475181937 0.000151870890355066
2450516 0.377191733471911 2450516 0.377077430306475 -44655.5084980252 0.000148954742877572
2450526 0.377868911958132 2450526 0.37775445373022 -43128.3883306049 0.000143860818308528
2450536 0.37848484661375 2450536 0.37837023332431 -41056.1730835734 0.000136948652269209
2450546 0.379022393682227 2450546 0.378907625332475 -38482.2206569409 0.000128362871146481
2450556 0.379465702850497 2450556 0.379350779441895 -35477.4715357665 0.000118340106927461
2450566 0.379803005516934 2450566 0.379687927051126 -32178.9886173778 0.000107337552225473
2450576 0.380025653774373 2450576 0.379910420253136 -28638.6818274928 9.5528359914554e-05
2450586 0.380127421500714 2450586 0.380012032925922 -24978.1693750989 8.33182046731107e-05
2450596 0.380106862255248 2450596 0.379991318628798 -21320.8730442186 7.11187772582944e-05
2450606 0.379965057795478 2450606 0.37984935911925 -17717.3959672606 5.90988715508667e-05
2450616 0.379706168622543 2450616 0.379590314898352 -14308.1681796019 4.7726911727719e-05
2450626 0.379338582263522 2450626 0.379222573493054 -11175.4157280052 3.72771743577527e-05
2450636 0.378883838111195 2450636 0.378767674295801 -8368.86414558821 2.79155259655939e-05
2450646 0.378331996070151 2450646 0.378215677211337 -6013.78071975257 2.00598132450436e-05
2450656 0.377710605432061 2450656 0.377594131530905 -4139.73095393248 1.38086561001227e-05
2450666 0.377036287128369 2450666 0.376919658185692 -2796.12034205284 9.32685351962004e-06
2450676 0.376328404853166 2450676 0.376211620869488 -2061.70327228415 6.87710186586532e-06
2450686 0.37560708087322 2450686 0.37549014184875 -1913.14229146269 6.38155577437072e-06
2450696 0.374892245731668 2450696 0.374775151666305 -2389.87389912844 7.97176124800458e-06
2450706 0.374205248496578 2450706 0.374087999389889 -3500.31717391322 1.16758013102292e-05
2450716 0.373565960360337 2450716 0.373448556211583 -5175.12691016094 1.72623652532344e-05
2450726 0.372993206287756 2450726 0.372875647095907 -7423.63698220281 2.47625875304802e-05
2450736 0.372505155459124 2450736 0.372387441222865 -10173.2295943962 3.39342412489785e-05
2450746 0.372116439194397 2450746 0.371998569912189 -13322.4263909225 4.44388310493204e-05
2450756 0.371839730439933 2450756 0.371721706110038 -16831.8314884781 5.61449464098196e-05
2450766 0.371684730467994 2450766 0.371566551088526 -20558.786485927 6.85767301255025e-05
2450776 0.371656314277275 2450776 0.37153797984627 -24392.8517314506 8.136579517104e-05
2450786 0.371756702926469 2450786 0.371638213441931 -28246.5766454085 9.42204378117095e-05
2450796 0.371983499553729 2450796 0.371864855013698 -31946.5541929561 0.000106562234440721
2450806 0.372329624815658 2450806 0.372210825218284 -35405.3163219352 0.000118099423041307
2450816 0.372785367563321 2450816 0.372666412906904 -38515.0383506467 0.000128472339189556
2450826 0.373336293106027 2450826 0.373217183389091 -41131.3125077717 0.000137199290409673
2450836 0.373965093238685 2450836 0.373845828460022 -43219.4701051885 0.000144164634405808
2450846 0.37465279974046 2450846 0.374533379899157 -44691.7575837647 0.000149075656812436
2450856 0.375377322537012 2450856 0.375257747632498 -45485.9300577951 0.000151724731039748
2450866 0.376116533519221 2450866 0.375996803551269 -45629.9012105126 0.000152204967112657
2450876 0.376848161033014 2450876 0.376728276001741 -45084.3253635033 0.000150385121974961
2450886 0.377549396117766 2450886 0.377429356023644 -43887.579150662 0.000146393206298279
2450896 0.378200022302593 2450896 0.378079827146406 -42112.9330082311 0.00014047362395031
2450906 0.378781010073889 2450906 0.378660659856717 -39774.3516038614 0.000132672956048352
2450916 0.379275309545635 2450916 0.379154804268822 -36989.3429991897 0.000123383167294988
2450926 0.379669903508099 2450926 0.379549243173191 -33844.7849758044 0.000112894050776302
2450936 0.379953685056718 2450936 0.379832869665433 -30398.2138748549 0.000101397527068059
2450946 0.380119265623041 2450946 0.379998295177212 -26802.3593846306 8.94030475731e-05
2450956 0.380163321121772 2450956 0.380042195623283 -23130.4542594571 7.71548904657804e-05
2450966 0.38008464328101 2450966 0.379963362731764 -19471.2819713242 6.49492055311285e-05
2450976 0.37988645542506 2450976 0.37976501982691 -15967.7332859709 5.32626250590029e-05
2450986 0.379575051225923 2450986 0.379453460580625 -12666.8635496204 4.22521087892758e-05
2450996 0.37915881183213 2450996 0.379037066141309 -9674.98194823808 3.22722659962249e-05
2451006 0.378650233456556 2451006 0.378528332721644 -7091.69983399133 2.3655364385422e-05
2451016 0.378063403115023 2451016 0.377941347337233 -4938.36971771287 1.64726282664285e-05
2451026 0.377414340405845 2451026 0.377292129586142 -3318.13312444801 1.10681007340352e-05
2451036 0.376721918094004 2451036 0.37659955223306 -2268.50571594661 7.56692056591568e-06
2451046 0.376005029619545 2451046 0.375882508717741 -1790.49464630612 5.97244726652235e-06
2451056 0.37528404846085 2451056 0.375161372518247 -1954.99480647972 6.52116073740494e-06
2451066 0.374580164013155 2451066 0.37445733302949 -2730.6687643248 9.10853055657856e-06
2451076 0.373913119463581 2451076 0.373790133438282 -4100.48174091931 1.36777348178629e-05
2451086 0.373303123276242 2451086 0.373179982208423 -6073.22749921595 2.0258106357085e-05
2451096 0.372768718958436 2451096 0.372645422846927 -8552.85377219963 2.85292492988587e-05
2451106 0.372325764967124 2451106 0.372202313810506 -11501.2303182054 3.83639748475773e-05
2451116 0.371988989024884 2451116 0.371865382821511 -14849.1185033247 4.95313277805165e-05
2451126 0.371769121605881 2451126 0.371645360353941 -18454.7092780798 6.15582840248763e-05
2451136 0.371673445831837 2451136 0.371549529529403 -22257.372598533 7.4242603523178e-05
2451146 0.371706419279211 2451146 0.371582347924289 -26121.9444867656 8.71334277754432e-05
2451156 0.371867159693573 2451156 0.371742933284182 -29899.3057152492 9.97333485796004e-05
2451166 0.372151456802737 2451166 0.372027075336961 -33517.3542823863 0.000111801859546401
2451176 0.372551327311015 2451176 0.372426790787063 -36817.6201900061 0.000122810361660286
2451186 0.373065422696773 2451186 0.372940731112872 -39694.9040309137 0.000132407947470492
2451196 0.373655578411679 2451196 0.373530731766651 -42089.3795426214 0.000140395058045861
2451206 0.374314989455181 2451206 0.374189987747952 -43875.6548812268 0.000146353431216828
2451216 0.375022535420664 2451216 0.374897378650488 -45032.0815493329 0.000150210855368926
2451226 0.375756983865315 2451226 0.375631672031774 -45532.7636220182 0.000151880950994498
2451236 0.376495329353735 2451236 0.376369862456769 -45327.3113352336 0.000151195635933021
2451246 0.377214931394254 2451246 0.377089309434154 -44481.0447298595 0.000148372794387841
2451256 0.377894872322889 2451256 0.37776909530027 -43006.4840307481 0.000143454189333703
2451266 0.37851445371338 2451266 0.378388521629177 -40938.6551400211 0.000136556654604103
2451276 0.379056068321977 2451276 0.3789299811774 -38396.669249632 0.000128077502368762
2451286 0.379504788080283 2451286 0.379378545876771 -35420.2793499104 0.000118149334330186
2451296 0.379847590307086 2451296 0.379721193046282 -32113.0682220803 0.000107117665455347
2451306 0.380076018777447 2451306 0.379949466461124 -28601.2846737061 9.54036164368954e-05
2451316 0.380184280787904 2451316 0.380057573417927 -24938.2029268767 8.31848909517152e-05
2451326 0.380169598460346 2451326 0.380042736038619 -21264.9360294975 7.09321914612593e-05
2451336 0.380033814824274 2451336 0.379906797352676 -17678.9625306252 5.89706714057003e-05
2451346 0.379780841438631 2451346 0.379653668918978 -14239.7640273156 4.74987400360671e-05
2451356 0.379418118869221 2451356 0.379290791303216 -11090.3046607758 3.69932743964352e-05
2451366 0.378956640507052 2451366 0.378829157896225 -8282.99530220073 2.76290983350913e-05
2451376 0.378408728010417 2451376 0.378281090356109 -5880.68660273539 1.96158590578532e-05
2451386 0.377790098235781 2451386 0.377662305539088 -3993.42280957462 1.33206246621942e-05
2451396 0.377118262860576 2451396 0.376990315122323 -2626.9555472099 8.76258050230838e-06
2451406 0.376411367268005 2451406 0.376283264488736 -1840.99669257863 6.14090396022782e-06
2451416 0.375690024898802 2451416 0.375561767078741 -1683.69224029821 5.61619278727221e-06
2451426 0.374974576399935 2451426 0.37484616353899 -2119.0323120174 7.06833095853732e-06
2451436 0.37428527655269 2451436 0.374156708650456 -3186.90888648993 1.06303837920096e-05
2451446 0.373643059829449 2451446 0.373514336885196 -4856.33404929498 1.61989867313306e-05
2451456 0.373066533784648 2451456 0.372937655797358 -7056.74359997228 2.3538762939701e-05
2451466 0.372573321472679 2451466 0.372444288441059 -9784.49445965171 3.26375604140505e-05
2451476 0.372179331825242 2451476 0.372050143747754 -12930.4053741 4.31311896915698e-05
2451486 0.371896491244695 2451486 0.371767148119616 -16401.0404701629 5.47079822473817e-05
2451496 0.371734717132624 2451496 0.371605218958077 -20133.884733871 6.71594104407758e-05
2451506 0.371699941738101 2451506 0.371570288512116 -23966.7587949097 7.99445021225642e-05
2451516 0.371793409190413 2451516 0.371663600911002 -27804.8309935944 9.27469329251585e-05
2451526 0.372013629636829 2451526 0.371883666302027 -31537.2286292428 0.000105196871327706
2451536 0.372353985090438 2451536 0.372223866698381 -34998.2562790175 0.000116741616892235
2451546 0.372803931790632 2451546 0.372673658339622 -38121.4918582545 0.000127159609393024
2451556 0.373350311208623 2451556 0.373219882697165 -40785.9776139662 0.000136047377195747
2451566 0.373975502899642 2451566 0.373844919326514 -42880.8874723345 0.00014303524431003
2451576 0.374660156724602 2451576 0.37452941808888 -44391.9966772574 0.000148075762056887
2451586 0.375383378770441 2451586 0.375252485071529 -45233.2012549732 0.00015088171849531
2451596 0.376122067125485 2451596 0.375991018363143 -45387.7887753049 0.000151397366958794
2451606 0.376854155486778 2451606 0.376722951661108 -44894.4983809433 0.000149751927318142
2451616 0.377557532160257 2451616 0.377426173271705 -43727.8262998779 0.000145860328147007
2451626 0.378210718132799 2451626 0.378079204182142 -41965.7347032997 0.000139982623256318
2451636 0.378795401741012 2451636 0.378663732729312 -39677.2712477331 0.000132349130836817
2451646 0.379294484088538 2451646 0.379162660017123 -36897.5987848674 0.000123077141536587
2451656 0.379693878663959 2451656 0.379561899534374 -33765.4853554329 0.000112629535715114
2451666 0.379983452160379 2451666 0.379851317974329 -30352.1029888158 0.000101243717708255
2451676 0.380155028318393 2451676 0.380022739077705 -26738.8947667219 8.9191352394602e-05
2451686 0.380204794409916 2451686 0.380072350116479 -23077.5882130945 7.69785483165641e-05
2451696 0.380132413804352 2451696 0.379999814460061 -19424.5540606194 6.4793337998581e-05
2451706 0.379939847978442 2451706 0.37980709358516 -15889.5687378794 5.30018961913958e-05
2451716 0.379633629513949 2451716 0.379500720073438 -12595.2255643594 4.20131501919219e-05
2451726 0.379222566600091 2451726 0.379089502113977 -9579.87480288645 3.19550227073639e-05
2451736 0.378717857575992 2451736 0.378584638045727 -6961.48200214726 2.32210044528447e-05
2451746 0.37813442996889 2451746 0.378001055395694 -4807.04723397848 1.60345836117681e-05
2451756 0.377488088052278 2451756 0.377354558437127 -3140.01056316968 1.04739478241633e-05
2451766 0.376796829321363 2451766 0.376663144664954 -2060.50656883774 6.87311009284208e-06
2451776 0.37608066214833 2451776 0.375946822451048 -1569.91604449409 5.23667624918733e-06
2451786 0.375359149157889 2451786 0.375225154419817 -1677.72671567422 5.59629393903638e-06
2451796 0.3746533385611 2451796 0.374519188781995 -2435.00540624184 8.1223037513567e-06
2451806 0.373983963999452 2451806 0.373849659178749 -3779.92719538636 1.26084799484394e-05
2451816 0.373370128115272 2451816 0.37323566825211 -5702.80545981155 1.90225114329312e-05
2451826 0.372831020342652 2451826 0.372696405435872 -8179.01760192814 2.72822660599692e-05
2451836 0.372383028687426 2451836 0.372248258735616 -11095.6158532584 3.7010990627584e-05
2451846 0.372039920061627 2451846 0.37190499506316 -14415.751397581 4.80857707153559e-05
2451856 0.371813634079968 2451856 0.371678554033033 -18033.1001814575 6.01519474564549e-05
2451866 0.371711349341928 2451866 0.371576114244602 -21808.1301795672 7.27440921131084e-05
2451876 0.371737091603684 2451876 0.371601701453982 -25676.1072403062 8.56462747982345e-05
2451886 0.371891327982792 2451886 0.371755782778722 -29476.2156709878 9.83220721015865e-05
2451896 0.372169152322422 2451896 0.372033452062068 -33081.976710346 0.000110349596287529
2451906 0.372562844001095 2451906 0.372426988682659 -36416.1497253754 0.000121471200337453
2451916 0.37306049549075 2451916 0.372924485112621 -39319.1056254483 0.000131154418919532
2451926 0.373646058915339 2451926 0.373509893476154 -41722.1612263383 0.00013917014959175
2451936 0.374302012734476 2451936 0.374165692233144 -43562.2212280351 0.000145307929087513
2451946 0.375007557463997 2451946 0.374871081899749 -44738.7762636885 0.000149232494246698
2451956 0.375740480932634 2451956 0.375603850305045 -45266.7808827303 0.000150993728076809
2451966 0.376478925537183 2451966 0.376342139846167 -45117.6984220845 0.000150496442515857
2451976 0.377199756984379 2451976 0.37706281623021 -44281.178090463 0.000147706111040535
2451986 0.377881508339963 2451986 0.377744412523246 -42844.6857121827 0.000142914488236334
2451996 0.378504519449615 2451996 0.378367268571262 -40817.7028049459 0.000136153201041989
2452006 0.379050048937269 2452006 0.37891264299848 -38275.3309690129 0.000127672761430886
2452016 0.379503257794858 2452016 0.379365696797066 -35337.2008820382 0.000117872214390524
2452026 0.379851689389036 2452026 0.379713973333864 -32042.8309748584 0.00010688337921716
2452036 0.380085525720603 2452036 0.379947654609829 -28524.086023198 9.51461094568229e-05
2452046 0.380199649983394 2452046 0.380061623818874 -24889.0431847042 8.3020911702536e-05
2452056 0.380191164209866 2452056 0.380052982993501 -21198.0190354127 7.07089803954064e-05
2452066 0.380060818334824 2452066 0.379922482068502 -17602.5571623732 5.87158105304075e-05
2452076 0.379813509668499 2452076 0.379675018354035 -14172.8569302902 4.7275561983251e-05
2452086 0.379455887316621 2452086 0.379317240955726 -10982.7463034525 3.66344983350197e-05
2452096 0.378998506396225 2452096 0.378859704990445 -8166.20818723261 2.72395384517399e-05
2452106 0.378454597227087 2452106 0.378315640777763 -5750.22765438622 1.91806948471873e-05
2452116 0.377838664989749 2452116 0.377699553497998 -3813.1557086053 1.2719318337906e-05
2452126 0.377168568967993 2452126 0.377029302434656 -2438.54598422084 8.13411384825713e-06
2452136 0.376462935944212 2452136 0.376323514369839 -1616.65752823765 5.39258905651874e-06
2452146 0.375741168939395 2452146 0.375601592324236 -1414.63033478911 4.71869887663789e-06
2452156 0.375024590544083 2452156 0.374884858888058 -1842.17889297457 6.14484735628196e-06
2452166 0.374333321652244 2452166 0.374193434954961 -2860.10533496832 9.54028448230115e-06
2452176 0.373687538144261 2452176 0.373547496405014 -4501.02568402106 1.50138055975413e-05
2452186 0.373107105730818 2452186 0.372966908948594 -6692.80655761267 2.23247996372633e-05
2452196 0.37260894557459 2452196 0.372468593748113 -9371.53603092147 3.1260079367712e-05
2452206 0.372208966494707 2452206 0.372068459622455 -12511.8677151689 4.17350983364928e-05
2452216 0.371920202989873 2452216 0.371779541070122 -15973.3370114396 5.328131707516e-05
2452226 0.371751578346526 2452226 0.371610761377413 -19675.3120663949 6.56297766716829e-05
2452236 0.371709807198266 2452236 0.371568835177823 -23527.1140964504 7.84780052620615e-05
2452246 0.37179672573483 2452246 0.371655598661064 -27358.109801018 9.12568314210827e-05
2452256 0.372009947245554 2452256 0.371868665116505 -31089.8044811745 0.000103704425016504
2452266 0.372344133628264 2452266 0.372202696442056 -34589.0957360351 0.000115376804229128
2452276 0.372788614049453 2452276 0.372647021804376 -37710.9077478117 0.000125790048219998
2452286 0.373329774368927 2452286 0.373188027063482 -40405.7978495698 0.000134779234004512
2452296 0.373951297390856 2452296 0.373809395023798 -42546.0731076734 0.000141918423803955
2452306 0.374633022978931 2452306 0.374490965549326 -44063.7192721737 0.00014698074650088
2452316 0.375354217041218 2452316 0.375212004548454 -44956.1792751838 0.000149957672634926
2452326 0.376092638764304 2452326 0.375950271208114 -45147.8059167577 0.000150596870308051
2452336 0.376825018635376 2452336 0.376682496015853 -44668.8247432462 0.000148999161090457
2452346 0.377529969313133 2452346 0.377387291630704 -43557.8557722978 0.000145293367494581
2452356 0.378186137074556 2452356 0.378043304329975 -41812.6085285014 0.000139471849316841
2452366 0.378774066059285 2452366 0.378631078253612 -39543.5688384482 0.000131903147605028
2452376 0.379277687702916 2452376 0.379134544837458 -36807.5181172748 0.000122776664772783
2452386 0.379682263220598 2452386 0.37953896529689 -33669.0369288875 0.000112307818393775
2452396 0.379977010833376 2452396 0.37983355785312 -30275.8090424048 0.000100989228496218
2452406 0.380154712664694 2452406 0.380011104629706 -26681.747762687 8.90007305076601e-05
2452416 0.380210343418596 2452416 0.380066580330769 -22996.9806176114 7.67096703200298e-05
2452426 0.380143648399574 2452426 0.379999730260805 -19359.6176611556 6.45767334852554e-05
2452436 0.37995711430443 2452436 0.379813041116576 -15813.682432859 5.27487667246751e-05
2452446 0.37965591408171 2452446 0.37951168584655 -12489.4194940648 4.1660219130879e-05
2452456 0.379249604367068 2452456 0.37910522108623 -9480.17878513752 3.16224725878111e-05
2452466 0.378749263180777 2452466 0.378604724855721 -6823.38455085679 2.27603609389559e-05
2452476 0.378168787023054 2452476 0.378024093655022 -4642.07811953944 1.54843058778331e-05
2452486 0.377525075751014 2452486 0.377380227340985 -2967.70957929349 9.89921360627921e-06
2452496 0.376835376465277 2452496 0.376690373013965 -1833.17297375289 6.11480684331589e-06
2452506 0.376119364426953 2452506 0.375974205934767 -1324.22110822174 4.41712615806278e-06
2452516 0.375397618141016 2452516 0.375252304608043 -1409.9301495215 4.70302074617734e-06
2452526 0.374690055628829 2452526 0.37454458705485 -2111.82361341618 7.04428532827261e-06
2452536 0.374017898583333 2452536 0.3738722749678 -3448.62701333946 1.15033814938048e-05
2452546 0.373400822221676 2452546 0.373255043563734 -5337.72287097396 1.78047269987491e-05
2452556 0.372856920717716 2452556 0.372710987016231 -7774.85158173906 2.59341133316271e-05
2452566 0.372403722337425 2452566 0.37225763359099 -10693.4034322213 3.56693544045772e-05
2452576 0.372054944137934 2452576 0.371908700344929 -13976.9989122978 4.66222499576618e-05
2452586 0.371821899561496 2452586 0.371675500720129 -17583.5325082504 5.86523511150183e-05
2452596 0.371713161149642 2452596 0.371566607257983 -21369.4591138445 7.12808429418343e-05
2452606 0.371732123790105 2452606 0.371585414846176 -25211.3443265607 8.4095992590183e-05
2452616 0.371879367347324 2452616 0.371732503349135 -29032.5435388398 9.68421411683407e-05
2452626 0.372151144981268 2452626 0.372004125926888 -32655.3072737793 0.000108926380241958
2452636 0.37253875698668 2452636 0.372391582874314 -35985.6553563684 0.000120035225690596
2452646 0.37303111975246 2452646 0.372883790580483 -38935.0859201822 0.000129873467064279
2452656 0.373612696561542 2452656 0.373465212328571 -41355.785483831 0.00013794805166123
2452666 0.37426498426484 2452666 0.374117344969778 -43217.5782398828 0.000144158323822419
2452676 0.374968402852039 2452676 0.374820608494093 -44450.572141216 0.000148271148773249
2452686 0.375700422909689 2452686 0.375552473488417 -44990.6748486237 0.000150072737482354
2452696 0.376438569099106 2452696 0.376290464614412 -44881.9308173563 0.000149710006438375
2452706 0.377160873566498 2452706 0.377012614018628 -44093.4525066263 0.000147079925895355
2452716 0.377844848623564 2452716 0.377696434013112 -42661.0198455099 0.000142301844849979
2452726 0.378470836468983 2452726 0.378322266796848 -40680.1970798856 0.000135694531314345
2452736 0.379020800825739 2452736 0.378872076093099 -38163.0776476613 0.00012729832465519
2452746 0.379478552383349 2452746 0.379329672591635 -35223.6616964689 0.000117493488433484
2452756 0.379832273120446 2452756 0.379683238271271 -31967.9754416466 0.000106633688035096
2452766 0.380072144427329 2452766 0.379922954522458 -28445.5696909679 9.48842071636369e-05
2452776 0.38019185640399 2452776 0.380042511445286 -24808.4311713825 8.27520189696784e-05
2452786 0.380189533605386 2452786 0.380040033594742 -21138.139563354 7.05092439762245e-05
2452796 0.380065205044422 2452796 0.379915549983729 -17513.3327227739 5.84181898357627e-05
2452806 0.379823155771489 2452806 0.379673345662571 -14082.6350153122 4.69746140688843e-05
2452816 0.379471022414677 2452816 0.379321057259243 -10888.9160753742 3.63215143837081e-05
2452826 0.379018142230316 2452826 0.378868022029927 -8028.06582747955 2.67787451393442e-05
2452836 0.37847792343787 2452836 0.37832764819388 -5610.37006678411 1.87141801505364e-05
2452846 0.37786542665427 2452846 0.3777149963678 -3644.30933590229 1.21561074625243e-05
2452856 0.377197203025403 2452856 0.377046617697317 -2224.63916865614 7.42059751435153e-06
2452866 0.376492762133721 2452866 0.376342021764581 -1396.99639290486 4.6598783779439e-06
